Date(DD-MM-YYYY),Time (UTC),Latitude (lat.),Longitude (lon.),latitude-lat-plus,longitude-long-plus
8-Oct-2013,0730 UTC,24.56512833,95.24991608,24.46647835,95.03430176
8-Oct-2013,0830 UTC,24.56512833,95.03430176,24.40066719,94.81868744
8-Oct-2013,0700 UTC,24.56512833,95.3217926,24.53225327,95.10617065
8-Oct-2013,0600 UTC,24.56512833,95.4655304,24.40066719,95.3936615
8-Oct-2013,0630 UTC,24.56512833,95.42959595,24.59799385,95.35772705
8-Oct-2013,0330 UTC,24.56512833,95.89676666,24.46647835,95.57334137
8-Oct-2013,0800 UTC,24.56512833,95.14211273,24.40066719,94.89055634
8-Oct-2013,1530 UTC,24.30188751,94.17183685,23.93902779,94.06403351
8-Oct-2013,0500 UTC,24.56512833,95.68115234,24.53225327,95.50147247
8-Oct-2013,1200 UTC,24.56512833,94.49526215,24.3348217,94.35151672
8-Oct-2013,1130 UTC,24.56512833,94.53119659,24.43357658,94.35151672
8-Oct-2013,0530 UTC,24.56512833,95.57334137,24.56512833,95.53740692
9-Oct-2013,0630 UTC,23.50886154,92.91407776,23.6082592,92.80627441
9-Oct-2013,0730 UTC,23.34303284,92.69846344,23.47571373,92.87814331
9-Oct-2013,0530 UTC,23.6082592,93.09375763,23.57513428,92.84220886
9-Oct-2013,0830 UTC,23.21021843,92.5906601,23.14376259,92.80627441
9-Oct-2013,1530 UTC,23.01074791,92.37503815,22.77765274,91.94380951
9-Oct-2013,0000 UTC,23.6082592,93.45311737,23.6082592,93.23750305
9-Oct-2013,0030 UTC,23.6082592,93.45311737,23.57513428,93.16563416
9-Oct-2013,0500 UTC,23.6082592,93.12969971,23.50886154,93.09375763
9-Oct-2013,2330 UTC,22.2433548,91.54851532,22.17642212,91.36883545
9-Oct-2013,0800 UTC,23.30984306,92.66252899,23.24343491,92.80627441
9-Oct-2013,2100 UTC,22.64427376,91.97974396,22.4773674,91.65631866
9-Oct-2013,0600 UTC,23.6082592,92.98595428,23.6082592,92.98595428
9-Oct-2013,0330 UTC,23.6082592,93.41718292,23.54200363,93.05782318
9-Oct-2013,0700 UTC,23.44255638,92.80627441,23.50886154,92.98595428
10-Oct-2013,2100 UTC,21.23600197,88.96112061,20.96617889,88.99706268
10-Oct-2013,0600 UTC,21.74057198,90.4704361,21.67339897,90.65011597
10-Oct-2013,2330 UTC,20.8310833,88.56582642,20.79728889,88.63770294
10-Oct-2013,1130 UTC,21.33705711,90.03919983,21.30338097,90.11107635
10-Oct-2013,1200 UTC,21.23600197,90.00326538,21.23600197,90.03919983
10-Oct-2013,0700 UTC,21.74057198,90.4704361,21.60619354,90.54230499
10-Oct-2013,0730 UTC,21.74057198,90.4704361,21.60619354,90.50637054
10-Oct-2013,0630 UTC,21.74057198,90.4704361,21.67339897,90.54230499
10-Oct-2013,1530 UTC,21.23600197,89.93139648,21.13487625,89.71578217
10-Oct-2013,0000 UTC,22.20989227,91.51258087,22.17642212,91.29695892
10-Oct-2013,0800 UTC,21.74057198,90.4704361,21.50532532,90.50637054
10-Oct-2013,0830 UTC,21.74057198,90.4704361,21.50532532,90.43450165
11-Oct-2013,1400 UTC,19.91600227,87.37994385,19.94999123,87.27213287
11-Oct-2013,1500 UTC,19.84800148,87.1643219,20.01794815,87.092453
11-Oct-2013,1200 UTC,19.94999123,87.70336151,19.91600227,87.48774719
11-Oct-2013,2230 UTC,19.43938065,86.62528229,19.37117577,86.58934784
11-Oct-2013,0130 UTC,20.72967911,88.45802307,20.8310833,88.52989197
11-Oct-2013,2030 UTC,19.71191216,86.84090424,19.43938065,86.84090424
11-Oct-2013,0430 UTC,20.6620388,88.3502121,20.59436798,88.38614655
11-Oct-2013,1130 UTC,20.01794815,87.70336151,19.98397255,87.59555817
11-Oct-2013,2100 UTC,19.64382362,86.76902771,19.37117577,86.73309326
11-Oct-2013,0930 UTC,20.22163773,87.91898346,20.11982727,87.81117249
11-Oct-2013,0500 UTC,20.62820816,88.3502121,20.56052208,88.2783432
11-Oct-2013,1330 UTC,19.91600227,87.45181274,19.91600227,87.27213287
11-Oct-2013,1030 UTC,20.11982727,87.81117249,20.08587456,87.73930359
11-Oct-2013,0830 UTC,20.32338142,88.0267868,20.28947449,87.91898346
11-Oct-2013,0630 UTC,20.52666664,88.24240112,20.49280548,88.13459778
11-Oct-2013,0800 UTC,20.35728264,88.09866333,20.35728264,87.99085236
11-Oct-2013,0530 UTC,20.56052208,88.31427765,20.52666664,88.20646667
11-Oct-2013,0030 UTC,20.72967911,88.45802307,20.8310833,88.60176086
11-Oct-2013,1630 UTC,19.81398964,87.05651855,19.98397255,86.98464203
11-Oct-2013,1600 UTC,19.84800148,87.092453,19.98397255,87.092453
11-Oct-2013,2200 UTC,19.54163551,86.66122437,19.33706284,86.62528229
11-Oct-2013,0600 UTC,20.56052208,88.31427765,20.45893669,88.20646667
11-Oct-2013,1430 UTC,19.84800148,87.27213287,19.91600227,87.1643219
11-Oct-2013,0700 UTC,20.45893669,88.20646667,20.42505836,88.20646667
11-Oct-2013,2330 UTC,19.33706284,86.51747894,19.33706284,86.51747894
11-Oct-2013,0000 UTC,20.72967911,88.45802307,20.8310833,88.63770294
11-Oct-2013,0230 UTC,20.72967911,88.45802307,20.79728889,88.49395752
11-Oct-2013,1230 UTC,19.94999123,87.59555817,19.91600227,87.4158783
11-Oct-2013,1530 UTC,19.84800148,87.1643219,19.94999123,87.092453
11-Oct-2013,0330 UTC,20.72967911,88.45802307,20.72967911,88.3502121
11-Oct-2013,0730 UTC,20.42505836,88.13459778,20.28947449,88.0267868
12-Oct-2013,0000 UTC,19.26881409,86.51747894,19.30294228,86.37373352
12-Oct-2013,1600 UTC,17.51899338,85.04410553,17.41551018,84.86442566
12-Oct-2013,0930 UTC,18.13862228,85.36752319,18.13862228,85.51126862
12-Oct-2013,0400 UTC,18.85872078,85.90656281,18.75603867,85.87062836
12-Oct-2013,2030 UTC,16.82799911,84.50506592,16.58554077,84.64881134
12-Oct-2013,0630 UTC,18.61903,85.65501404,18.51619911,85.72688293
12-Oct-2013,1030 UTC,18.13862228,85.25971985,18.03550339,85.33158875
12-Oct-2013,0130 UTC,19.13223076,86.2299881,18.99553299,86.30186462
12-Oct-2013,0830 UTC,18.24168015,85.43939972,18.27602005,85.54720306
12-Oct-2013,0500 UTC,18.75603867,85.79875946,18.72179604,85.76282501
12-Oct-2013,0230 UTC,19.0297184,86.08624268,18.85872078,86.12218475
12-Oct-2013,0530 UTC,18.72179604,85.76282501,18.61903,85.72688293
12-Oct-2013,1530 UTC,17.62241554,85.11597443,17.4845047,84.86442566
12-Oct-2013,1430 UTC,17.72577858,85.15190887,17.62241554,85.00816345
12-Oct-2013,1500 UTC,17.69132996,85.15190887,17.55347443,85.00816345
12-Oct-2013,0730 UTC,18.41330719,85.54720306,18.31035233,85.61907959
12-Oct-2013,1400 UTC,17.82908058,85.15190887,17.79465294,85.08003998
12-Oct-2013,0600 UTC,18.6532917,85.69094849,18.61903,85.72688293
12-Oct-2013,1130 UTC,18.10425568,85.2237854,17.93232155,85.25971985
12-Oct-2013,0800 UTC,18.34467697,85.47533417,18.27602005,85.58314514
12-Oct-2013,0030 UTC,19.23467827,86.40966797,19.20053673,86.30186462
12-Oct-2013,1330 UTC,17.89791489,85.15190887,17.72577858,85.11597443
12-Oct-2013,0430 UTC,18.82450104,85.79875946,18.72179604,85.83469391
12-Oct-2013,1230 UTC,18.03550339,85.15190887,17.89791489,85.2956543
12-Oct-2013,0300 UTC,18.96133995,86.01437378,18.85872078,86.05030823
12-Oct-2013,0200 UTC,19.06389618,86.12218475,18.96133995,86.19405365
12-Oct-2013,0330 UTC,18.92714119,85.90656281,18.75603867,85.94250488
12-Oct-2013,1200 UTC,18.10425568,85.15190887,17.93232155,85.2956543
12-Oct-2013,0700 UTC,18.51619911,85.58314514,18.41330719,85.65501404
12-Oct-2013,2100 UTC,16.79338074,84.50506592,16.55087852,84.57693481
13-Oct-2013,2230 UTC,13.26610947,83.85821533,13.5124197,83.71446991
13-Oct-2013,2330 UTC,13.16047001,83.96602631,13.09001827,84.10977173
13-Oct-2013,0000 UTC,16.27335548,84.50506592,16.20391083,84.50506592
13-Oct-2013,2200 UTC,13.30131245,83.78634644,13.44207191,83.96602631
13-Oct-2013,0300 UTC,15.75193024,83.96602631,15.64748096,84.10977173
13-Oct-2013,0930 UTC,14.80996895,83.75041199,14.53005886,84.10977173
13-Oct-2013,0830 UTC,14.94978714,83.78634644,14.63506794,84.00196075
13-Oct-2013,1130 UTC,14.31989098,83.75041199,13.93406582,84.00196075
13-Oct-2013,2100 UTC,13.40688992,83.75041199,13.37170219,83.57073212
13-Oct-2013,1030 UTC,14.53005886,83.75041199,14.28484344,83.93009186
13-Oct-2013,2030 UTC,13.40688992,83.67853546,13.30131245,83.75041199
13-Oct-2013,0800 UTC,15.0196619,83.85821533,14.77500057,83.82228088
13-Oct-2013,0600 UTC,15.22914696,83.96602631,15.08951378,84.07382965
13-Oct-2013,0700 UTC,15.12443066,83.89414978,14.77500057,83.96602631
13-Oct-2013,1200 UTC,14.14459801,83.75041199,13.82872581,83.89414978
13-Oct-2013,0730 UTC,15.05459118,83.85821533,14.80996895,83.96602631
13-Oct-2013,0630 UTC,15.15934181,83.96602631,14.87988949,84.00196075
14-Oct-2013,0330 UTC,12.52567673,84.07382965,12.34906006,84.14570618
14-Oct-2013,0430 UTC,12.34906006,84.10977173,12.38439369,84.21757507
14-Oct-2013,0600 UTC,12.03084755,84.18164063,12.10159492,84.07382965
14-Oct-2013,0000 UTC,13.09001827,83.96602631,13.125247,84.0378952
14-Oct-2013,0400 UTC,12.4197216,84.10977173,12.52567673,84.43318939
14-Oct-2013,0530 UTC,12.13696194,84.18164063,12.10159492,84.00196075
14-Oct-2013,0300 UTC,12.56098557,84.07382965,12.38439369,84.32538605
14-Oct-2013,0500 UTC,12.24303246,84.18164063,12.10159492,84.0378952
8-Nov-2013,1230 UTC,28.15818214,54.92975998,27.87111473,54.82195282
8-Nov-2013,0830 UTC,28.15818214,55.8640976,28.0625782,55.61254501
8-Nov-2013,1530 UTC,28.15818214,54.39072037,28.25370026,54.39072037
8-Nov-2013,1200 UTC,28.15818214,55.00163269,28.03069115,54.89382553
8-Nov-2013,0730 UTC,28.15818214,56.11565018,28.0625782,55.8640976
8-Nov-2013,1030 UTC,28.15818214,55.36099243,28.15818214,55.14537811
8-Nov-2013,0800 UTC,28.15818214,56.0078392,28.09445572,55.82815933
8-Nov-2013,1430 UTC,28.15818214,54.53446579,28.22187042,54.6063385
8-Nov-2013,0900 UTC,28.15818214,55.75629044,28.19003105,55.61254501
8-Nov-2013,1330 UTC,28.15818214,54.71414566,28.15818214,54.49853134
8-Nov-2013,1100 UTC,28.15818214,55.25318527,28.15818214,55.14537811
8-Nov-2013,1600 UTC,28.15818214,54.28291321,28.19003105,54.39072037
8-Nov-2013,0630 UTC,28.15818214,56.3312645,28.15818214,56.18751907
8-Nov-2013,0600 UTC,28.15818214,56.51094437,28.22187042,56.36719894
8-Nov-2013,1130 UTC,28.15818214,55.10943985,28.0625782,55.0735054
8-Nov-2013,1000 UTC,28.15818214,55.46879959,28.19003105,55.28911972
8-Nov-2013,1500 UTC,28.15818214,54.49853134,28.22187042,54.57040024
8-Nov-2013,0930 UTC,28.15818214,55.57661057,28.15818214,55.5406723
8-Nov-2013,1400 UTC,28.15818214,54.64227295,28.15818214,54.6063385
8-Nov-2013,1300 UTC,28.15818214,54.82195282,28.1263237,54.78601837
8-Nov-2013,0700 UTC,28.15818214,56.22345734,28.0625782,56.15158463
9-Nov-2013,0630 UTC,28.15818214,52.37830734,28.0625782,52.34237289
9-Nov-2013,0030 UTC,28.15818214,52.91734695,28.19003105,52.98921967
9-Nov-2013,0400 UTC,28.15818214,52.4861145,27.90304947,52.77360153
9-Nov-2013,0530 UTC,28.15818214,52.4861145,27.90304947,52.55798721
9-Nov-2013,0300 UTC,28.15818214,52.4861145,27.93497467,52.66579437
9-Nov-2013,1300 UTC,28.15818214,51.51584625,28.09445572,51.69552612
9-Nov-2013,1100 UTC,28.15818214,51.62365341,28.15818214,51.65958786
9-Nov-2013,2200 UTC,28.15818214,51.51584625,28.15818214,51.76739502
9-Nov-2013,2130 UTC,28.15818214,51.51584625,28.1263237,51.65958786
9-Nov-2013,1330 UTC,28.15818214,51.51584625,28.1263237,51.76739502
9-Nov-2013,0700 UTC,28.15818214,52.30643463,28.03069115,52.30643463
9-Nov-2013,0930 UTC,28.15818214,51.87520599,28.09445572,51.83926773
9-Nov-2013,2300 UTC,28.15818214,51.51584625,28.15818214,51.58771515
9-Nov-2013,2330 UTC,28.15818214,51.51584625,28.1263237,51.65958786
9-Nov-2013,1430 UTC,28.15818214,51.51584625,28.03069115,51.76739502
9-Nov-2013,1600 UTC,28.15818214,51.51584625,27.90304947,51.80333328
9-Nov-2013,0130 UTC,28.15818214,52.70173264,28.1263237,52.88141251
9-Nov-2013,0100 UTC,28.15818214,52.80953979,28.15818214,52.91734695
9-Nov-2013,1130 UTC,28.15818214,51.5517807,28.15818214,51.69552612
9-Nov-2013,0600 UTC,28.15818214,52.4861145,27.96689034,52.37830734
9-Nov-2013,0430 UTC,28.15818214,52.4861145,27.90304947,52.66579437
9-Nov-2013,0830 UTC,28.15818214,52.05488586,28.1263237,52.0189476
9-Nov-2013,2030 UTC,28.15818214,51.51584625,27.99879646,51.76739502
9-Nov-2013,0230 UTC,28.15818214,52.59392166,27.96689034,52.80953979
9-Nov-2013,0000 UTC,28.15818214,52.98921967,28.1263237,53.16889954
9-Nov-2013,0730 UTC,28.15818214,52.19862747,28.03069115,52.30643463
9-Nov-2013,1030 UTC,28.15818214,51.73146057,28.1263237,51.73146057
9-Nov-2013,0500 UTC,28.15818214,52.4861145,27.93497467,52.59392166
9-Nov-2013,0330 UTC,28.15818214,52.4861145,27.87111473,52.59392166
9-Nov-2013,0900 UTC,28.15818214,51.94707489,28.09445572,51.83926773
9-Nov-2013,1200 UTC,28.15818214,51.51584625,28.09445572,51.69552612
9-Nov-2013,2230 UTC,28.15818214,51.51584625,28.22187042,51.69552612
9-Nov-2013,1500 UTC,28.15818214,51.51584625,28.03069115,51.83926773
9-Nov-2013,1000 UTC,28.15818214,51.83926773,28.15818214,51.73146057
9-Nov-2013,1400 UTC,28.15818214,51.51584625,28.03069115,51.69552612
9-Nov-2013,2100 UTC,28.15818214,51.51584625,27.99879646,51.62365341
9-Nov-2013,0200 UTC,28.15818214,52.66579437,28.0625782,52.9532814
9-Nov-2013,1230 UTC,28.15818214,51.51584625,28.03069115,51.51584625
9-Nov-2013,0800 UTC,28.15818214,52.16269302,28.03069115,52.23456573
9-Nov-2013,1530 UTC,28.15818214,51.51584625,27.93497467,51.73146057
10-Nov-2013,0700 UTC,28.15818214,51.01274109,28.0625782,50.86899567
10-Nov-2013,0130 UTC,28.15818214,51.51584625,28.15818214,51.80333328
10-Nov-2013,0330 UTC,28.15818214,51.40803528,28.15818214,51.40803528
10-Nov-2013,1230 UTC,28.15818214,50.97680664,28.0625782,50.76118851
10-Nov-2013,1400 UTC,28.1263237,50.79712677,27.90304947,50.54557419
10-Nov-2013,0930 UTC,28.15818214,51.01274109,28.15818214,50.86899567
10-Nov-2013,0530 UTC,28.15818214,51.0846138,28.0625782,51.15648651
10-Nov-2013,1429 UTC,28.1263237,50.79712677,28.0625782,50.6174469
10-Nov-2013,1200 UTC,28.15818214,51.01274109,28.15818214,50.83306122
10-Nov-2013,0500 UTC,28.15818214,51.12054825,27.96689034,51.26429367
10-Nov-2013,2300 UTC,28.03069115,50.04246902,27.74328041,49.86278915
10-Nov-2013,2100 UTC,28.03069115,50.25808716,27.87111473,49.97059631
10-Nov-2013,1300 UTC,28.15818214,50.90493393,28.03069115,50.6893158
10-Nov-2013,1100 UTC,28.15818214,51.01274109,28.15818214,50.90493393
10-Nov-2013,1000 UTC,28.15818214,51.01274109,28.22187042,50.86899567
10-Nov-2013,0830 UTC,28.15818214,51.01274109,28.22187042,50.86899567
10-Nov-2013,1500 UTC,28.1263237,50.76118851,27.87111473,50.54557419
10-Nov-2013,0730 UTC,28.15818214,51.01274109,28.19003105,50.83306122
10-Nov-2013,0300 UTC,28.15818214,51.51584625,28.15818214,51.51584625
10-Nov-2013,1630 UTC,28.1263237,50.58150864,27.80721664,50.43776703
10-Nov-2013,0900 UTC,28.15818214,51.01274109,28.15818214,50.83306122
10-Nov-2013,0630 UTC,28.15818214,51.01274109,28.09445572,51.12054825
10-Nov-2013,0100 UTC,28.15818214,51.51584625,28.1263237,51.73146057
10-Nov-2013,2230 UTC,28.03069115,50.11434174,27.7752533,49.93466187
10-Nov-2013,1030 UTC,28.15818214,51.01274109,28.19003105,50.83306122
10-Nov-2013,0800 UTC,28.15818214,51.01274109,28.15818214,50.86899567
10-Nov-2013,1130 UTC,28.15818214,51.01274109,28.1263237,50.86899567
10-Nov-2013,1330 UTC,28.1263237,50.86899567,27.93497467,50.6893158
10-Nov-2013,0030 UTC,28.15818214,51.51584625,28.1263237,51.65958786
10-Nov-2013,0200 UTC,28.15818214,51.51584625,28.1263237,51.65958786
10-Nov-2013,2200 UTC,28.03069115,50.15027618,27.74328041,49.93466187
10-Nov-2013,0230 UTC,28.15818214,51.51584625,28.19003105,51.58771515
10-Nov-2013,1530 UTC,28.1263237,50.6893158,27.87111473,50.47370148
10-Nov-2013,2030 UTC,28.03069115,50.25808716,27.7752533,50.04246902
10-Nov-2013,2330 UTC,28.03069115,50.04246902,27.7752533,49.89872742
10-Nov-2013,1600 UTC,28.1263237,50.65338135,27.87111473,50.36589432
10-Nov-2013,2130 UTC,28.03069115,50.2221489,27.90304947,50.04246902
10-Nov-2013,0600 UTC,28.15818214,51.01274109,28.1263237,51.15648651
10-Nov-2013,0000 UTC,28.15818214,51.51584625,28.0625782,51.62365341
11-Nov-2013,0230 UTC,27.83917046,49.64717484,27.58327484,49.57530212
11-Nov-2013,0130 UTC,27.93497467,49.75498199,27.55124664,49.53936768
11-Nov-2013,0300 UTC,27.83917046,49.61123657,27.71129799,49.4315567
11-Nov-2013,0030 UTC,27.96689034,49.93466187,27.61529541,49.75498199
11-Nov-2013,0600 UTC,27.55124664,49.28781509,27.67930794,49.32374954
11-Nov-2013,0200 UTC,27.87111473,49.71904755,27.58327484,49.61123657
11-Nov-2013,0100 UTC,27.93497467,49.82685471,27.55124664,49.75498199
11-Nov-2013,0000 UTC,28.03069115,50.00653458,27.74328041,49.75498199
13-Nov-2013,0230 UTC,24.99170303,86.08624268,25.12265778,85.94250488
13-Nov-2013,0300 UTC,24.99170303,86.01437378,25.15537262,85.97843933
13-Nov-2013,1100 UTC,24.99170303,86.01437378,25.08993149,85.97843933
13-Nov-2013,1000 UTC,24.99170303,86.01437378,25.08993149,85.97843933
13-Nov-2013,0900 UTC,24.99170303,86.01437378,25.02445412,85.97843933
13-Nov-2013,0130 UTC,24.99170303,86.2299881,24.95894241,86.05030823
13-Nov-2013,1430 UTC,24.99170303,85.79875946,25.02445412,85.65501404
13-Nov-2013,2200 UTC,24.99170303,85.15190887,25.18808174,85.18784332
13-Nov-2013,0530 UTC,24.99170303,86.01437378,25.12265778,85.94250488
13-Nov-2013,0800 UTC,24.99170303,86.01437378,24.95894241,86.01437378
13-Nov-2013,0700 UTC,24.99170303,86.01437378,25.05719757,85.94250488
13-Nov-2013,1359 UTC,24.99170303,85.79875946,25.05719757,85.76282501
13-Nov-2013,1500 UTC,24.99170303,85.76282501,24.95894241,85.65501404
13-Nov-2013,0400 UTC,24.99170303,86.01437378,25.25346947,86.01437378
13-Nov-2013,2030 UTC,24.99170303,85.25971985,25.15537262,85.15190887
13-Nov-2013,0630 UTC,24.99170303,86.01437378,25.05719757,85.94250488
13-Nov-2013,0830 UTC,24.99170303,86.01437378,25.05719757,86.05030823
13-Nov-2013,0600 UTC,24.99170303,86.01437378,25.18808174,85.90656281
13-Nov-2013,1530 UTC,24.99170303,85.69094849,24.95894241,85.69094849
13-Nov-2013,0500 UTC,24.99170303,86.01437378,25.08993149,85.94250488
13-Nov-2013,1230 UTC,24.99170303,85.90656281,25.05719757,85.94250488
13-Nov-2013,0930 UTC,24.99170303,86.01437378,25.08993149,86.01437378
13-Nov-2013,0100 UTC,24.99170303,86.30186462,24.86060715,86.1581192
13-Nov-2013,0200 UTC,24.99170303,86.12218475,25.12265778,85.94250488
13-Nov-2013,1130 UTC,24.99170303,86.01437378,25.15537262,85.90656281
13-Nov-2013,2300 UTC,24.99170303,85.04410553,25.18808174,85.33158875
13-Nov-2013,2230 UTC,24.99170303,85.11597443,25.22077942,85.2237854
13-Nov-2013,0430 UTC,24.99170303,86.01437378,25.12265778,86.08624268
13-Nov-2013,1200 UTC,24.99170303,86.01437378,25.12265778,85.90656281
13-Nov-2013,0000 UTC,24.99170303,86.51747894,24.82781029,86.26592255
13-Nov-2013,2100 UTC,24.99170303,85.25971985,25.18808174,85.04410553
13-Nov-2013,1600 UTC,24.99170303,85.65501404,25.02445412,85.65501404
13-Nov-2013,0030 UTC,24.99170303,86.40966797,24.7950058,86.12218475
13-Nov-2013,2330 UTC,24.99170303,85.04410553,25.12265778,85.25971985
13-Nov-2013,1330 UTC,24.99170303,85.87062836,25.05719757,85.94250488
13-Nov-2013,0730 UTC,24.99170303,86.01437378,25.05719757,85.97843933
13-Nov-2013,0330 UTC,24.99170303,86.01437378,25.18808174,85.97843933
13-Nov-2013,2130 UTC,24.99170303,85.2237854,25.18808174,85.2956543
13-Nov-2013,1300 UTC,24.99170303,85.90656281,24.99170303,85.97843933
13-Nov-2013,1030 UTC,24.99170303,86.01437378,25.12265778,85.90656281
14-Nov-2013,0530 UTC,24.99170303,85.00816345,25.02445412,85.08003998
14-Nov-2013,1230 UTC,25.93789101,84.50506592,25.97038269,84.57693481
14-Nov-2013,0600 UTC,24.99170303,85.00816345,24.95894241,85.18784332
14-Nov-2013,1430 UTC,25.93789101,84.50506592,25.93789101,84.79254913
14-Nov-2013,0200 UTC,24.99170303,85.00816345,25.08993149,85.08003998
14-Nov-2013,1500 UTC,25.93789101,84.50506592,25.97038269,84.68474579
14-Nov-2013,0400 UTC,24.99170303,85.00816345,25.12265778,85.11597443
14-Nov-2013,0430 UTC,24.99170303,85.00816345,25.02445412,85.04410553
14-Nov-2013,1300 UTC,25.93789101,84.50506592,25.90538979,84.54100037
14-Nov-2013,1200 UTC,25.93789101,84.50506592,25.84035873,84.68474579
14-Nov-2013,1400 UTC,25.93789101,84.50506592,25.93789101,84.57693481
14-Nov-2013,1600 UTC,25.93789101,84.50506592,25.93789101,84.43318939
14-Nov-2013,2230 UTC,26.2624054,84.07382965,26.4890213,84.00196075
14-Nov-2013,0630 UTC,25.08993149,84.93629456,24.99170303,85.15190887
14-Nov-2013,1330 UTC,25.93789101,84.50506592,25.90538979,84.46913147
14-Nov-2013,0100 UTC,24.99170303,85.00816345,25.22077942,85.15190887
14-Nov-2013,2300 UTC,26.32719803,84.07382965,26.4890213,83.89414978
14-Nov-2013,2100 UTC,26.1327095,84.21757507,26.2624054,84.10977173
14-Nov-2013,1000 UTC,25.64505196,84.64881134,25.57987785,84.90036011
14-Nov-2013,0500 UTC,24.99170303,85.00816345,25.05719757,85.11597443
14-Nov-2013,0830 UTC,25.38414001,84.75661469,25.25346947,84.972229
14-Nov-2013,2330 UTC,26.32719803,84.00196075,26.52135849,83.93009186
14-Nov-2013,1030 UTC,25.67762566,84.61286926,25.74274635,84.72068024
14-Nov-2013,0730 UTC,25.25346947,84.82849121,25.28614998,85.00816345
14-Nov-2013,0000 UTC,24.99170303,85.00816345,25.15537262,85.08003998
14-Nov-2013,1530 UTC,25.93789101,84.50506592,25.84035873,84.61286926
14-Nov-2013,0230 UTC,24.99170303,85.00816345,25.12265778,85.11597443
14-Nov-2013,0700 UTC,25.18808174,84.93629456,25.18808174,85.11597443
14-Nov-2013,0030 UTC,24.99170303,85.00816345,25.15537262,85.18784332
14-Nov-2013,0930 UTC,25.54727745,84.72068024,25.48204994,84.93629456
14-Nov-2013,1100 UTC,25.74274635,84.54100037,25.71018982,84.72068024
14-Nov-2013,2200 UTC,26.22999382,84.18164063,26.39195633,84.00196075
14-Nov-2013,1130 UTC,25.84035873,84.50506592,25.80783081,84.61286926
14-Nov-2013,2130 UTC,26.16514587,84.18164063,26.29480743,84.18164063
14-Nov-2013,2030 UTC,26.1327095,84.2894516,26.2624054,84.2894516
14-Nov-2013,0800 UTC,25.28614998,84.82849121,25.25346947,84.86442566
14-Nov-2013,0900 UTC,25.44942284,84.72068024,25.25346947,85.08003998
14-Nov-2013,0300 UTC,24.99170303,85.00816345,25.05719757,85.00816345
14-Nov-2013,0330 UTC,24.99170303,85.00816345,25.05719757,85.04410553
14-Nov-2013,0130 UTC,24.99170303,85.00816345,25.12265778,85.15190887
15-Nov-2013,1300 UTC,26.77972412,82.81607056,26.52135849,82.52858734
15-Nov-2013,1230 UTC,26.81197739,82.92388153,26.4890213,82.45671082
15-Nov-2013,1600 UTC,26.52135849,82.27703094,26.29480743,82.31297302
15-Nov-2013,1430 UTC,26.61831474,82.56452179,26.71518898,82.63639069
15-Nov-2013,0100 UTC,26.52135849,83.78634644,26.52135849,83.78634644
15-Nov-2013,0730 UTC,26.81197739,83.35511017,26.6829071,83.1035614
15-Nov-2013,1330 UTC,26.71518898,82.70826721,26.61831474,82.56452179
15-Nov-2013,2105 UTC,26.1327095,81.73799133,26.10026169,81.80986786
15-Nov-2013,0400 UTC,26.81197739,83.46292114,26.58600616,83.42698669
15-Nov-2013,0130 UTC,26.61831474,83.75041199,26.45667648,83.75041199
15-Nov-2013,0600 UTC,26.81197739,83.46292114,26.6829071,83.24730682
15-Nov-2013,1500 UTC,26.61831474,82.49265289,26.4890213,82.52858734
15-Nov-2013,0430 UTC,26.81197739,83.46292114,26.55368614,83.35511017
15-Nov-2013,2230 UTC,26.03534126,81.63018799,26.00286674,81.77393341
15-Nov-2013,2300 UTC,25.97038269,81.55831146,25.97038269,81.84580231
15-Nov-2013,1400 UTC,26.6829071,82.67233276,26.65061569,82.67233276
15-Nov-2013,0930 UTC,26.81197739,83.21137238,26.74746132,83.1035614
15-Nov-2013,0630 UTC,26.81197739,83.46292114,26.65061569,83.0316925
15-Nov-2013,1530 UTC,26.58600616,82.38484192,26.2624054,82.42077637
15-Nov-2013,0500 UTC,26.81197739,83.46292114,26.58600616,83.35511017
15-Nov-2013,0830 UTC,26.81197739,83.24730682,26.61831474,83.06762695
15-Nov-2013,2030 UTC,26.16514587,81.73799133,26.03534126,81.80986786
15-Nov-2013,0900 UTC,26.81197739,83.24730682,26.6829071,83.13949585
15-Nov-2013,0800 UTC,26.81197739,83.31917572,26.65061569,83.13949585
15-Nov-2013,1200 UTC,26.81197739,82.99575043,26.61831474,82.78013611
15-Nov-2013,0700 UTC,26.81197739,83.42698669,26.65061569,83.1754303
15-Nov-2013,0000 UTC,26.35958099,83.96602631,26.45667648,83.78634644
15-Nov-2013,0300 UTC,26.81197739,83.46292114,26.4890213,83.42698669
15-Nov-2013,0230 UTC,26.77972412,83.57073212,26.55368614,83.46292114
15-Nov-2013,2200 UTC,26.06780624,81.63018799,26.19757462,81.73799133
15-Nov-2013,0030 UTC,26.42432022,83.89414978,26.55368614,83.82228088
15-Nov-2013,1000 UTC,26.81197739,83.13949585,26.55368614,82.78013611
15-Nov-2013,0530 UTC,26.81197739,83.46292114,26.55368614,83.13949585
15-Nov-2013,0200 UTC,26.6829071,83.67853546,26.4890213,83.57073212
15-Nov-2013,1100 UTC,26.81197739,83.0316925,26.65061569,82.99575043
15-Nov-2013,1130 UTC,26.81197739,83.0316925,26.4890213,82.78013611
